FileName,Alpha,CharRuleCount,MCBRuleCount,CharConditionCount,MCBConditionCount
"iris-35","1","13","11","15","13"
"iris-35","0.9","13","11","15","13"
"iris-35","0.8","13","11","15","13"
"iris-35","0.7","13","11","15","13"
"iris-35","0.6","14","11","16","13"
"iris-35","0.5","16","11","18","13"
"iris-35","0.4","16","11","18","13"
"iris-35","0.3","15","11","17","13"
"iris-35","0.2","15","11","17","13"
"iris-35","0.1","15","11","17","13"
"iris-35","0","15","11","17","13"
