FileName,Alpha,CharRuleCount,MCBRuleCount,CharConditionCount,MCBConditionCount
"BREAST","0","75","75","404","404"
"BREAST","0.1","75","74","404","403"
"BREAST","0.2","75","74","404","403"
"BREAST","0.3","75","74","404","403"
"BREAST","0.4","73","74","398","403"
"BREAST","0.5","73","74","398","403"
"BREAST","0.6","73","74","398","403"
"BREAST","0.7","74","74","403","403"
"BREAST","0.8000001","74","74","403","403"
"BREAST","0.9000001","74","74","403","403"
