FileName,Alpha,CharRuleCount,MCBRuleCount,CharConditionCount,MCBConditionCount
"test1","1","2","2","4","4"
"test1","0.9","2","2","4","4"
"test1","0.8","2","2","4","4"
"test1","0.7","2","2","4","4"
"test1","0.6","3","3","5","5"
"test1","0.5","5","5","7","7"
"test1","0.4","5","5","7","7"
"test1","0.3","6","6","8","8"
"test1","0.2","6","6","8","8"
"test1","0.1","6","6","8","8"
"test1","0","6","6","6","6"
